PENJUALAN_2021;PENJUALAN_2020;RATIO_BEBAN-PENJUALAN_2021;RATIO_BEBAN-PENJUALAN_2020;SUMBER_LABA_UTAMA_2021;SUMBER_LABA_UTAMA_2020;LABA_RUGI_2021;LABA_RUGI_2020;LIABILITAS_2021;LIABILITAS_2020;ASET_2021;ASET_2020;KAS_2021;KAS_2020;Performa
132860790;149416553;0,116451978;0,065055904;Bidang Lainnya;Bidang Lainnya;9088609,416;-17410056,12;32186791;91112806;197476154;174859702;5217793;10478270;buruk
117120802;130021784;0,335437398;0,908624815;Bidang Lainnya;Bidang Lainnya;38901939,5;-3081632,13;82050176;67760801;176150935;198785838;17882587;27218851;buruk
110429789;122185796;0,016128323;0,510517528;Bidang Usaha;Bidang Usaha;67526156,63;50438783,41;28659205;81120144;180062246;188731156;33573745;38698669;buruk
96613648;105138824;0,216297787;0,879940608;Bidang Lainnya;Bidang Usaha;34998484,48;29791364,55;49185292;56669925;196971149;198725655;22153624;29347488;buruk
80667471;87488810;0,448117808;0,498370075;Bidang Usaha;Bidang Usaha;48962309,45;48399259,76;21532923;39209414;190812181;176070971;16138421;24677363;buruk
125737604;136219812;0,480258052;0,292858229;Bidang usaha;Bidang usaha;63127385,67;36850394,53;74711129;88041648;173057155;176960521;21835366;28089049;buruk
82156541;88966125;0,21243664;0,203473102;Bidang Lainnya;Bidang Usaha;45404974,57;-3437287,273;82130885;34529116;173936614;176657336;30936233;39047709;buruk
78229332;83428819;0,672538211;0,870257871;Bidang Usaha;Bidang Usaha;50699285,45;11988768,88;77109301;56588785;198824386;184657659;29965853;36842353;buruk
68039293;72427132;0,535684458;0,895979442;Bidang Usaha;Bidang Usaha;32359372,7;5653801,431;88542894;61189165;194532846;184882522;29269745;35147416;buruk
137862265;145474815;0,218681298;0,698783732;Bidang usaha;Bidang usaha;49130885,29;1675939,659;96147013;75328111;191667874;176020709;10966814;17939066;buruk
124697935;131524402;0,87070861;0,854276056;Bidang usaha;Bidang usaha;54774976,42;-22098533,64;24528079;44677472;176585865;190228665;31683729;36740369;buruk
88173988;92958959;0,022465098;0,514671683;Bidang Usaha;Bidang Usaha;38185829,58;17470430,76;77777194;55542347;171362207;180695718;24627372;30181227;buruk
131990371;139056659;0,806555334;0,819883118;Bidang Usaha;Bidang Usaha;88449848,54;24376017,47;78652577;47687706;187924687;173741089;19350051;26249508;buruk
102042676;106854450;0,206548799;0,271851771;Bidang Usaha;Bidang Usaha;11322753,73;-7086748,219;71613617;43469481;179523921;176674725;15399748;22129848;buruk
109991980;115164180;0,167766435;0,190284629;Bidang Usaha;Bidang Usaha;18853448,49;-14235154,72;73127185;71354734;170188047;173522751;28378634;36914704;buruk
131861589;136867977;0,764967838;0,95228514;Bidang Lainnya;Bidang Usaha;39644506,12;-25628634,17;96919107;77339985;171995264;189288277;16438687;26018026;buruk
66697495;68918600;0,690731484;0,588120016;Bidang Usaha;Bidang Usaha;27815765,98;14245571,75;50858484;22170723;187924064;198139942;12804418;18437015;buruk
123174868;127263088;0,124910115;0,201193098;Bidang Lainnya;Bidang Lainnya;80128397,86;25761541,43;65716251;29712427;172389468;180188023;17370769;27251920;buruk
128653710;132407368;0,439608711;0,144167697;Bidang Usaha;Bidang Usaha;78974367,37;45941054,96;51646085;80920261;188068839;182523464;7871775;14593803;buruk
125665053;129322392;0,765831813;0,982672012;Bidang Usaha;Bidang Usaha;82852489,81;22151484,3;25456691;68515149;194131234;192367402;16926362;24442689;buruk
73879928;75857257;0,404197037;0,393198208;Bidang usaha;Bidang usaha;45606770,58;9524034,963;93718919;57708414;186403222;184359473;17704342;27082759;buruk
82605144;84448340;0,069494417;0,552577024;Bidang Usaha;Bidang Usaha;40892090,75;-6175298,665;97229750;51374335;190600758;198003150;31989857;37737116;buruk
64850941;66178254;0,51185173;0,868669442;Bidang Usaha;Bidang Usaha;45174733,54;1720910,278;92233409;91677919;173925211;175026554;2027757;11593990;buruk
103582494;105378346;0,600816518;0,405316187;Bidang Lainnya;Bidang Lainnya;25944525,88;19346539,01;67921585;36116944;199719389;171976117;31990288;39272410;buruk
138192965;140519271;0,366707662;0,633203975;Bidang Usaha;Bidang Usaha;26334186,59;6038820,206;94630313;29949664;194737120;193531507;26150573;31296795;buruk
130266004;132053887;0,233831085;0,606403859;Bidang Usaha;Bidang Usaha;64140390,63;29569083,62;83272849;23589046;193479323;198327565;26607044;34575045;buruk
145790845;146823993;0,839684346;0,957101379;Bidang Usaha;Bidang Usaha;98706024,67;-13073361,3;83939413;20238680;172766134;188197574;31056091;38575751;buruk
62297421;147344848;0,621051746;0,343297252;Bidang Usaha;Bidang Usaha;12736706,61;16507650,84;68988453;39829609;191959494;184529278;23236756;29702254;buruk
60768588;139693932;0,724341186;0,504745967;Bidang Usaha;Bidang Usaha;-15807096,47;88693674,67;22860193;63015664;185055830;199202031;25536899;30669367;buruk
64112305;141788328;0,99821296;0,025336894;Bidang Usaha;Bidang Usaha;13219582,28;78176314,79;98892465;44415379;196427486;184392169;33368912;38458647;buruk
68438416;148601875;0,914088803;0,135030014;Bidang Usaha;Bidang Usaha;-4865110,905;84007266,35;83998257;57703289;180650085;172203491;14971150;20351929;buruk
61988292;133877941;0,73035774;0,652529852;Bidang usaha;Bidang usaha;6778550,825;34630524,99;69790249;86445657;181509610;173320299;17537924;26236486;buruk
69186342;148452288;0,034376638;0,401001104;Bidang usaha;Bidang usaha;-10667279,12;-136069,2271;91726486;45681804;187224736;190890735;10787451;16035737;buruk
65436985;140018758;0,320252059;0,198652831;Bidang usaha;Bidang usaha;-13965211,51;83678745,61;62757022;85425944;171540706;192585728;28011615;36784675;buruk
62485048;133453063;0,252846968;0,445315945;Bidang Lainnya;Bidang Usaha;17858890,76;37759155,48;40527927;86980210;188794643;198409178;22342743;27935166;buruk
61357639;128522300;0,970648657;0,932494392;Bidang Lainnya;Bidang Lainnya;17685267,01;43393917,59;96341950;78558199;197214488;193871401;22248199;27248691;buruk
63616253;131573703;0,299638287;0,248474262;Bidang Usaha;Bidang Usaha;14729027,48;91921150;58790137;74192440;191854972;194150166;3006837;11224542;buruk
65661416;133000840;0,460944273;0,230444879;Bidang Usaha;Bidang Usaha;14637137,27;80361007,39;37043710;89838187;173958553;192515325;6208270;15798163;buruk
71727409;144413895;0,224468511;0,071331741;Bidang usaha;Bidang usaha;26639858,15;51683370,68;67976042;65586244;184557421;170169357;6869438;12609194;buruk
66025702;132440445;0,085377761;0,496414536;Bidang usaha;Bidang usaha;24375896;86555957,62;22485715;77704668;182780004;185547746;19805521;28210407;buruk
65089529;129912274;0,674659506;0,248243088;Bidang usaha;Bidang usaha;-665518,1115;19346912,05;27871092;42328283;188716854;194832903;30017511;37721034;buruk
63028281;124063144;0,632618645;0,234285356;Bidang Usaha;Bidang Usaha;11481062,28;-3170307,025;64173834;60897588;172277665;178004597;12765694;19458643;buruk
65736029;123145624;0,560033683;0,812889966;Bidang Lainnya;Bidang Usaha;25823116,13;28744243,43;46384201;32719278;173094503;177585123;6928944;16856289;buruk
76543141;140497910;0,624242873;0,538726214;Bidang usaha;Bidang Lainnya;-2354199,264;2622400,083;30012143;37605081;174747462;170018506;8088562;15535136;buruk
64776982;118162275;0,937057826;0,223796349;Bidang Usaha;Bidang Usaha;39648584,31;47574244,48;77693300;45826148;186483112;179882265;14855228;21797485;buruk
80756508;147052125;0,433926485;0,97543552;Bidang Lainnya;Bidang Lainnya;29703387,63;53899684,39;54018107;39825790;172227284;179188670;19837017;25390274;buruk
60411579;109967936;0,152659787;0,201662251;Bidang usaha;Bidang usaha;-13868767,32;3868818,279;58805913;75204581;197501239;178269303;12814490;22002486;buruk
63184987;113358383;0,57675946;0,958644878;Bidang Usaha;Bidang Usaha;-16998336,34;5992259,113;28833984;51720039;196020550;186964190;29826046;36562070;buruk
67130866;120286713;0,94952086;0,608925553;Bidang Usaha;Bidang Usaha;34508842,12;-35535955,45;90454002;80624810;187845001;193740124;23264405;29215481;buruk
64027653;114337518;0,728303144;0,883249827;Bidang Lainnya;Bidang Lainnya;14109315,56;52547681,98;42895294;76860170;182235177;173448547;6603919;13094179;buruk
64489293;114904484;0,400449561;0,483830237;Bidang usaha;Bidang usaha;40660925,17;66569105,15;59984196;98256476;193054855;183267184;10885665;17649021;buruk
81078522;143796910;0,855284929;0,281503384;Bidang Usaha;Bidang Usaha;38337969,36;39482799,57;45019678;24539728;186502762;182618954;21341356;29082645;buruk
70068611;123322936;0,32551293;0,452300096;Bidang usaha;Bidang usaha;-8354026,295;7147459,585;37978020;55546310;171517613;185240966;4652292;10588931;buruk
83760659;147171658;0,181974023;0,035007803;Bidang usaha;Bidang usaha;20862985,51;90498806,63;89124323;54541957;181128442;170478714;25503077;34316383;buruk
71333661;125043668;0,743383629;0,165867443;Bidang usaha;Bidang usaha;-19935504,54;-34210929,66;28562295;46286766;178086526;178067982;14220111;19841031;buruk
79261832;138664954;0,878748585;0,838364408;Bidang Lainnya;Bidang Usaha;-21975400,7;55308763,13;94341448;31233118;189158588;190804075;31467094;39379128;buruk
81047642;141420724;0,081846966;0,525503457;Bidang Usaha;Bidang Usaha;28829765,44;88478364,71;72789426;45071357;199937913;173105313;14242262;19282921;buruk
62562014;108898001;0,422831427;0,329263727;Bidang Usaha;Bidang Usaha;5012653,88;63020878,06;98861776;89100286;189607627;183884239;15537199;21130641;buruk
83168709;143480651;0,954900007;0,979891799;Bidang usaha;Bidang usaha;15588237,59;91907977,91;79158114;98750256;172652747;182480260;30344402;38956991;buruk
70628222;121316005;0,963741906;0,881250326;Bidang Usaha;Bidang Lain ;-4266365,845;51576032,01;42190508;81883359;175121120;188389988;24518598;29831267;buruk
81738325;140182802;0,613071597;0,363431555;Bidang usaha;Bidang usaha;21698190,78;50833043,46;63406385;23864320;175272704;181447654;16890618;23999558;buruk
66654097;114276878;0,935546348;0,166170734;Bidang Usaha;Bidang Usaha;-2164404,233;5312268,513;76609620;96923751;176502967;185110143;18310013;27917714;buruk
86900748;147698142;0,570564757;0,523911888;Bidang Usaha;Bidang Usaha;-16853494,96;96251926,86;94653295;96605636;195872179;174972346;15860641;25343683;buruk
74079949;125665456;0,960867644;0,383413176;Bidang usaha;Bidang usaha;13048259,4;26302402;57430866;31853764;178576277;173686818;19669765;27162385;buruk
60709303;102190222;0,994730939;0,755278733;Bidang Usaha;Bidang Usaha;-7649630,728;52310391,88;57745562;62167841;178714963;192992951;27396257;32460353;buruk
66015013;110379141;0,005876922;0,444391632;Bidang Usaha;Bidang Usaha;-9023428,698;47634445,22;45053870;40368094;176175047;178402772;14469769;21806907;buruk
89582718;148803790;0,371653999;0,647202272;Bidang usaha;Bidang usaha;-10400818,08;80878682,53;96457956;80940102;170121237;184066011;2629949;11580716;buruk
71016277;115975467;0,864558709;0,14241571;Bidang usaha;Bidang Lainnya;-15364112,94;49512923,12;39535159;93361405;195407288;192846332;12315842;19208615;buruk
86237441;140442980;0,363396452;0,954472807;Bidang Usaha;Bidang Usaha;-11103543,63;33215638,84;85496009;70879095;181026926;191377815;6094692;14083988;buruk
88066081;143312485;0,463057457;0,422798285;Bidang Lainnya;Bidang Usaha;30262121,72;61713243,77;86980278;91669476;180991156;172991937;27196394;35967004;buruk
76054954;123713951;0,166904343;0,205825119;Bidang Usaha;Bidang Usaha;11208250,14;39697699,61;71985315;92751101;178161252;175037657;31627291;38685778;buruk
89589903;145399264;0,665906822;0,375841313;Bidang Usaha;Bidang Usaha;-24521472,47;38541375,77;88738996;50429445;195822809;183348248;25424581;32838521;buruk
77237211;125332259;0,134736906;0,802385492;Bidang Usaha;Bidang Usaha;39442612,44;73253662,83;35024349;83256410;183858061;180925694;9649533;16478559;buruk
80143030;129771619;0,10870514;0,344770591;Bidang usaha;Bidang usaha;5846093,054;39041215,22;93298519;40755713;183521826;199705430;18581975;24583255;buruk
78529544;126343697;0,020907048;0,947148326;Bidang usaha;Bidang usaha;10375412,64;59270757,15;24976464;29744001;180859057;194704934;15931627;25310185;buruk
86525441;139065620;0,843818891;0,506841268;Bidang Usaha;Bidang Usaha;-25576019,96;244365,6899;95857387;64134430;170548467;189405706;16066141;22522534;buruk
83569095;133982372;0,499062515;0,964121078;Bidang Usaha;Bidang Usaha;20896636,19;67468759,03;42249205;63307102;197129826;182890854;26315801;33264347;buruk
75609583;120748808;0,716753369;0,63888752;Bidang Usaha;Bidang Usaha;28831197,85;54780436,17;98545159;80611622;186700284;194879423;21524853;30250621;buruk
87226469;138713279;0,48354668;0,266751734;Bidang Usaha;Bidang Usaha;-17197322,4;80069481,9;51594516;89924016;183227122;196215889;20179314;28753461;buruk
90187384;143328813;0,54603836;0,001490864;Bidang Usaha;Bidang Usaha;14182150,92;47526670,24;23639858;28839126;184762069;173192012;19093676;26407294;buruk
91933529;145873093;0,765116009;0,251331267;Bidang Usaha;Bidang Usaha;63959711,16;27618737,79;81475245;66630492;176901722;191546020;9717056;17765787;buruk
78035862;123331015;0,547280359;0,113732389;Bidang Usaha;Bidang Usaha;39699577,13;58105981,26;91376389;35426274;187267072;172008907;7382341;15966420;buruk
73200038;115413483;0,821202035;0,469908246;Bidang Usaha;Bidang Usaha;7017127,706;73726639,13;97130166;98722935;198760536;182189124;11491659;17597293;buruk
78299522;123398624;0,080540626;0,649878505;Bidang Lainnya;Bidang Lainnya;-12140774,12;35151342,38;20845016;88049447;190149437;171571877;3981132;10355488;buruk
79341403;123827609;0,834331416;0,874359462;Bidang Lainnya;Bidang Usaha;17257698,05;71146391,47;79754307;66144703;174893809;184935965;14331299;19354042;buruk
86023286;133129177;0,671342424;0,023207574;Bidang usaha;Bidang usaha;47114495,46;-37762475,69;65380316;35884625;185534859;175454723;8787799;16640730;buruk
71857586;111034235;0,215338549;0,593366382;Bidang Usaha;Bidang Lain ;-8611834,042;19759987,08;30183920;24014639;176910538;177937674;6374383;15065435;buruk
80141681;123425536;0,911268573;0,071342973;Bidang Usaha;Bidang Usaha;-11331016,53;32227544,48;81537563;51509830;174468941;176348016;17159743;26134705;buruk
95850471;147067232;0,041270864;0,365358545;Bidang Usaha;Bidang Usaha;55689430,42;100482945,6;22348160;89269261;177118905;179231464;30626220;38804585;buruk
65203593;99192495;0,91720357;0,858436503;Bidang Usaha;Bidang Usaha;43851371,63;46689321,13;78486730;58081900;175997415;198760224;11100888;18356429;buruk
65004231;98436930;0,701511625;0,935343676;Bidang Usaha;Bidang Usaha;-14430972,97;8653669,214;55478149;90103968;196061497;179863205;30128133;36436259;buruk
83736257;126213069;0,893172701;0,601238196;Bidang Usaha;Bidang Usaha;-23719525,73;30559975,12;99539470;75047468;182649209;170056472;9575884;15865990;buruk
72977776;108993006;0,540189691;0,831709152;Bidang Usaha;Bidang Usaha;-13706577,91;73933321,16;95758580;79120952;193796341;189257252;17073426;25839476;buruk
86065084;128411006;0,320198317;0,369792012;Bidang Lainnya;Bidang Lainnya;-11803244,56;89148345,77;99041489;41557112;185807708;179204311;18966924;28454919;buruk
63951911;95275561;0,360903814;0,918598419;Bidang Usaha;Bidang Usaha;7327186,377;31737968,32;56318827;49090499;172017459;174987966;7685289;15490132;buruk
73595151;109527822;0,36351191;0,133590614;Bidang Usaha;Bidang Usaha;8753420,475;10523001,51;70748518;95127119;174888584;178681455;22303190;31532473;buruk
81217846;120816221;0,887765983;0,110614562;Bidang usaha;Bidang usaha;-3351922,158;29941896,03;49136702;71904167;181244742;191138989;19090255;26446249;buruk
93209132;138314612;0,985724192;0,518879132;Bidang Usaha;Bidang Usaha;-10700711,02;78841025,84;60295058;48009610;175007893;174336965;9658024;17584592;buruk
63573441;94079267;0,738126664;0,860878039;Bidang Lainnya;Bidang Lainnya;2376726,338;55051255,36;86570466;40303855;176473837;198766686;31091599;38248408;buruk
68580163;101257195;0,250346459;0,438315026;Bidang Usaha;Bidang Usaha;-16241906,47;-29146938,12;45539380;48248833;190112907;190655125;15212519;20453167;buruk
80501456;118663923;0,980466617;0,139422517;Bidang Lainnya;Bidang Lainnya;23862135,77;39080380,97;86692561;79905043;195864908;185542130;12420003;18340896;buruk
63542637;93664479;0,42622927;0,951522263;Bidang usaha;Bidang Lainnya;4128482,888;27515757,87;21540361;73655382;199335998;182700897;21772535;29475239;buruk
87068718;128254671;0,642746708;0,983936514;Bidang usaha;Bidang usaha;-23603629,68;53489266,58;89569092;81494316;172055165;184248276;13223966;18301650;buruk
88374222;129562349;0,680305941;0,284759413;Bidang usaha;Bidang usaha;46792507,28;-29314111,1;46479836;68448333;176111180;189089696;15848329;21722224;buruk
100164653;146571297;0,389866152;0,147021238;Bidang Usaha;Bidang Usaha;26435204,46;60220572,31;86179765;63981343;190762855;179029607;10677224;17570283;buruk
68569916;100084314;0,217279884;0,234267441;Bidang Usaha;Bidang Usaha;30806243,96;43944466,27;61589517;87722054;183025713;184439812;30226030;35978605;buruk
65543324;95599981;0,022092224;0,330602782;Bidang usaha;Bidang usaha;12881064,54;13880215,47;37036500;46097085;184399822;191506462;19256213;27974828;buruk
66635972;96809350;0,831247189;0,696978928;Bidang Lainnya;Bidang Usaha;-12267955,89;7865681,709;90026922;93100657;181696996;187216237;3620052;12283523;buruk
99522009;142639495;0,042776716;0,962791005;Bidang Usaha;Bidang Usaha;8425778,576;25701438,61;83018668;80939343;195406688;171770090;20755045;26548303;buruk
69906745;100107178;0,293030839;0,860757314;Bidang usaha;Bidang usaha;45212518,22;51735813,47;61649357;32741578;198945072;197860843;24849700;32488308;buruk
68771470;98461962;0,517066782;0,249492887;Bidang Usaha;Bidang Usaha;950647,6788;35343626,21;39060700;36775643;185599897;198678267;13129834;20412760;buruk
101421734;145157022;0,622854301;0,08335436;Bidang Usaha;Bidang Usaha;-17853729,92;28816599,65;42973252;91360253;191436578;170609837;1345837;10064297;buruk
